Instance,Global Circuit layer,Local Circuit Layer,Number of Teleported Qubits,Total Number of Teleported Qubits,Number of Teleported Qubit Swaps,Total Number of Teleported Qubits Minus Swaps,q_0,q_1,q_2,q_3,q_4,q_5,q_6,q_7,q_8,q_9,q_10,q_11,q_12,q_13,q_14,q_15,q_16,q_17,q_18,q_19
11,119,9,0,79,0,46,M_1,M_1,M_1,M_0,M_1,M_0,M_3,M_3,M_2,M_2,M_2,M_2,M_2,M_1,M_0,M_0,M_0,M_3,M_3,M_3
12,119,0,0,79,0,46,M_1,M_1,M_1,M_0,M_1,M_0,M_3,M_3,M_2,M_2,M_2,M_2,M_2,M_1,M_0,M_0,M_0,M_3,M_3,M_3
12,120,1,0,79,0,46,M_1,M_1,M_1,M_0,M_1,M_0,M_3,M_3,M_2,M_2,M_2,M_2,M_2,M_1,M_0,M_0,M_0,M_3,M_3,M_3
12,121,2,4,83,2,48,M_1,M_1,M_1,M_2,M_1,M_1,M_3,M_3,M_0,M_2,M_2,M_2,M_2,M_0,M_0,M_0,M_0,M_3,M_3,M_3
12,122,3,0,83,0,48,M_1,M_1,M_1,M_2,M_1,M_1,M_3,M_3,M_0,M_2,M_2,M_2,M_2,M_0,M_0,M_0,M_0,M_3,M_3,M_3
12,123,4,0,83,0,48,M_1,M_1,M_1,M_2,M_1,M_1,M_3,M_3,M_0,M_2,M_2,M_2,M_2,M_0,M_0,M_0,M_0,M_3,M_3,M_3
12,124,5,0,83,0,48,M_1,M_1,M_1,M_2,M_1,M_1,M_3,M_3,M_0,M_2,M_2,M_2,M_2,M_0,M_0,M_0,M_0,M_3,M_3,M_3
12,125,6,2,85,1,49,M_1,M_1,M_1,M_2,M_1,M_1,M_3,M_0,M_3,M_2,M_2,M_2,M_2,M_0,M_0,M_0,M_0,M_3,M_3,M_3
12,126,7,0,85,0,49,M_1,M_1,M_1,M_2,M_1,M_1,M_3,M_0,M_3,M_2,M_2,M_2,M_2,M_0,M_0,M_0,M_0,M_3,M_3,M_3
12,127,8,0,85,0,49,M_1,M_1,M_1,M_2,M_1,M_1,M_3,M_0,M_3,M_2,M_2,M_2,M_2,M_0,M_0,M_0,M_0,M_3,M_3,M_3
12,128,9,0,85,0,49,M_1,M_1,M_1,M_2,M_1,M_1,M_3,M_0,M_3,M_2,M_2,M_2,M_2,M_0,M_0,M_0,M_0,M_3,M_3,M_3
13,128,0,0,85,0,49,M_1,M_1,M_1,M_2,M_1,M_1,M_3,M_0,M_3,M_2,M_2,M_2,M_2,M_0,M_0,M_0,M_0,M_3,M_3,M_3
13,129,1,0,85,0,49,M_1,M_1,M_1,M_2,M_1,M_1,M_3,M_0,M_3,M_2,M_2,M_2,M_2,M_0,M_0,M_0,M_0,M_3,M_3,M_3
13,130,2,2,87,1,50,M_1,M_1,M_1,M_2,M_1,M_1,M_3,M_2,M_3,M_0,M_2,M_2,M_2,M_0,M_0,M_0,M_0,M_3,M_3,M_3
13,131,3,0,87,0,50,M_1,M_1,M_1,M_2,M_1,M_1,M_3,M_2,M_3,M_0,M_2,M_2,M_2,M_0,M_0,M_0,M_0,M_3,M_3,M_3
13,132,4,0,87,0,50,M_1,M_1,M_1,M_2,M_1,M_1,M_3,M_2,M_3,M_0,M_2,M_2,M_2,M_0,M_0,M_0,M_0,M_3,M_3,M_3
13,133,5,0,87,0,50,M_1,M_1,M_1,M_2,M_1,M_1,M_3,M_2,M_3,M_0,M_2,M_2,M_2,M_0,M_0,M_0,M_0,M_3,M_3,M_3
13,134,6,2,89,1,51,M_1,M_1,M_1,M_2,M_1,M_1,M_0,M_2,M_3,M_3,M_2,M_2,M_2,M_0,M_0,M_0,M_0,M_3,M_3,M_3
13,135,7,0,89,0,51,M_1,M_1,M_1,M_2,M_1,M_1,M_0,M_2,M_3,M_3,M_2,M_2,M_2,M_0,M_0,M_0,M_0,M_3,M_3,M_3
13,136,8,0,89,0,51,M_1,M_1,M_1,M_2,M_1,M_1,M_0,M_2,M_3,M_3,M_2,M_2,M_2,M_0,M_0,M_0,M_0,M_3,M_3,M_3
13,137,9,0,89,0,51,M_1,M_1,M_1,M_2,M_1,M_1,M_0,M_2,M_3,M_3,M_2,M_2,M_2,M_0,M_0,M_0,M_0,M_3,M_3,M_3
14,137,0,0,89,0,51,M_1,M_1,M_1,M_2,M_1,M_1,M_0,M_2,M_3,M_3,M_2,M_2,M_2,M_0,M_0,M_0,M_0,M_3,M_3,M_3
14,138,1,2,91,1,52,M_1,M_1,M_1,M_2,M_1,M_1,M_2,M_2,M_3,M_3,M_0,M_2,M_2,M_0,M_0,M_0,M_0,M_3,M_3,M_3
14,139,2,0,91,0,52,M_1,M_1,M_1,M_2,M_1,M_1,M_2,M_2,M_3,M_3,M_0,M_2,M_2,M_0,M_0,M_0,M_0,M_3,M_3,M_3
14,140,3,0,91,0,52,M_1,M_1,M_1,M_2,M_1,M_1,M_2,M_2,M_3,M_3,M_0,M_2,M_2,M_0,M_0,M_0,M_0,M_3,M_3,M_3
14,141,4,0,91,0,52,M_1,M_1,M_1,M_2,M_1,M_1,M_2,M_2,M_3,M_3,M_0,M_2,M_2,M_0,M_0,M_0,M_0,M_3,M_3,M_3
14,142,5,2,93,1,53,M_1,M_1,M_1,M_2,M_1,M_1,M_2,M_2,M_3,M_0,M_3,M_2,M_2,M_0,M_0,M_0,M_0,M_3,M_3,M_3
14,143,6,0,93,0,53,M_1,M_1,M_1,M_2,M_1,M_1,M_2,M_2,M_3,M_0,M_3,M_2,M_2,M_0,M_0,M_0,M_0,M_3,M_3,M_3
14,144,7,0,93,0,53,M_1,M_1,M_1,M_2,M_1,M_1,M_2,M_2,M_3,M_0,M_3,M_2,M_2,M_0,M_0,M_0,M_0,M_3,M_3,M_3
14,145,8,2,95,1,54,M_1,M_1,M_1,M_2,M_1,M_1,M_2,M_2,M_3,M_0,M_3,M_0,M_2,M_0,M_0,M_2,M_0,M_3,M_3,M_3
14,146,9,0,95,0,54,M_1,M_1,M_1,M_2,M_1,M_1,M_2,M_2,M_3,M_0,M_3,M_0,M_2,M_0,M_0,M_2,M_0,M_3,M_3,M_3
15,146,0,0,95,0,54,M_1,M_1,M_1,M_2,M_1,M_1,M_2,M_2,M_3,M_0,M_3,M_0,M_2,M_0,M_0,M_2,M_0,M_3,M_3,M_3
15,147,1,2,97,1,55,M_1,M_1,M_1,M_2,M_1,M_1,M_2,M_2,M_3,M_2,M_3,M_0,M_2,M_0,M_0,M_0,M_0,M_3,M_3,M_3
15,148,2,0,97,0,55,M_1,M_1,M_1,M_2,M_1,M_1,M_2,M_2,M_3,M_2,M_3,M_0,M_2,M_0,M_0,M_0,M_0,M_3,M_3,M_3
15,149,3,3,100,0,58,M_1,M_1,M_1,M_2,M_1,M_1,M_2,M_2,M_3,M_2,M_2,M_3,M_0,M_0,M_0,M_0,M_0,M_3,M_3,M_3
15,150,4,0,100,0,58,M_1,M_1,M_1,M_2,M_1,M_1,M_2,M_2,M_3,M_2,M_2,M_3,M_0,M_0,M_0,M_0,M_0,M_3,M_3,M_3
15,151,5,0,100,0,58,M_1,M_1,M_1,M_2,M_1,M_1,M_2,M_2,M_3,M_2,M_2,M_3,M_0,M_0,M_0,M_0,M_0,M_3,M_3,M_3
15,152,6,0,100,0,58,M_1,M_1,M_1,M_2,M_1,M_1,M_2,M_2,M_3,M_2,M_2,M_3,M_0,M_0,M_0,M_0,M_0,M_3,M_3,M_3
15,153,7,0,100,0,58,M_1,M_1,M_1,M_2,M_1,M_1,M_2,M_2,M_3,M_2,M_2,M_3,M_0,M_0,M_0,M_0,M_0,M_3,M_3,M_3
15,154,8,0,100,0,58,M_1,M_1,M_1,M_2,M_1,M_1,M_2,M_2,M_3,M_2,M_2,M_3,M_0,M_0,M_0,M_0,M_0,M_3,M_3,M_3
15,155,9,2,102,1,59,M_1,M_1,M_1,M_2,M_1,M_1,M_2,M_2,M_3,M_2,M_2,M_3,M_0,M_0,M_0,M_0,M_3,M_0,M_3,M_3
16,155,0,0,102,0,59,M_1,M_1,M_1,M_2,M_1,M_1,M_2,M_2,M_3,M_2,M_2,M_3,M_0,M_0,M_0,M_0,M_3,M_0,M_3,M_3
16,156,1,2,104,1,60,M_1,M_1,M_1,M_2,M_1,M_1,M_2,M_2,M_3,M_2,M_2,M_3,M_3,M_0,M_0,M_0,M_0,M_0,M_3,M_3
16,157,2,0,104,0,60,M_1,M_1,M_1,M_2,M_1,M_1,M_2,M_2,M_3,M_2,M_2,M_3,M_3,M_0,M_0,M_0,M_0,M_0,M_3,M_3
16,158,3,0,104,0,60,M_1,M_1,M_1,M_2,M_1,M_1,M_2,M_2,M_3,M_2,M_2,M_3,M_3,M_0,M_0,M_0,M_0,M_0,M_3,M_3
16,159,4,0,104,0,60,M_1,M_1,M_1,M_2,M_1,M_1,M_2,M_2,M_3,M_2,M_2,M_3,M_3,M_0,M_0,M_0,M_0,M_0,M_3,M_3
16,160,5,0,104,0,60,M_1,M_1,M_1,M_2,M_1,M_1,M_2,M_2,M_3,M_2,M_2,M_3,M_3,M_0,M_0,M_0,M_0,M_0,M_3,M_3
16,161,6,2,106,1,61,M_1,M_1,M_1,M_2,M_1,M_1,M_2,M_2,M_3,M_2,M_2,M_0,M_3,M_3,M_0,M_0,M_0,M_0,M_3,M_3
16,162,7,0,106,0,61,M_1,M_1,M_1,M_2,M_1,M_1,M_2,M_2,M_3,M_2,M_2,M_0,M_3,M_3,M_0,M_0,M_0,M_0,M_3,M_3
16,163,8,0,106,0,61,M_1,M_1,M_1,M_2,M_1,M_1,M_2,M_2,M_3,M_2,M_2,M_0,M_3,M_3,M_0,M_0,M_0,M_0,M_3,M_3
16,164,9,0,106,0,61,M_1,M_1,M_1,M_2,M_1,M_1,M_2,M_2,M_3,M_2,M_2,M_0,M_3,M_3,M_0,M_0,M_0,M_0,M_3,M_3
17,164,0,0,106,0,61,M_1,M_1,M_1,M_2,M_1,M_1,M_2,M_2,M_3,M_2,M_2,M_0,M_3,M_3,M_0,M_0,M_0,M_0,M_3,M_3
17,165,1,2,108,1,62,M_1,M_1,M_1,M_2,M_1,M_1,M_2,M_2,M_3,M_2,M_2,M_3,M_3,M_3,M_0,M_0,M_0,M_0,M_0,M_3
17,166,2,2,110,1,63,M_1,M_1,M_1,M_2,M_1,M_1,M_2,M_2,M_3,M_2,M_2,M_3,M_3,M_0,M_3,M_0,M_0,M_0,M_0,M_3
17,167,3,0,110,0,63,M_1,M_1,M_1,M_2,M_1,M_1,M_2,M_2,M_3,M_2,M_2,M_3,M_3,M_0,M_3,M_0,M_0,M_0,M_0,M_3
17,168,4,2,112,1,64,M_1,M_1,M_1,M_2,M_1,M_1,M_2,M_2,M_3,M_2,M_2,M_3,M_3,M_3,M_3,M_0,M_0,M_0,M_0,M_0
17,169,5,0,112,0,64,M_1,M_1,M_1,M_2,M_1,M_1,M_2,M_2,M_3,M_2,M_2,M_3,M_3,M_3,M_3,M_0,M_0,M_0,M_0,M_0
17,170,6,0,112,0,64,M_1,M_1,M_1,M_2,M_1,M_1,M_2,M_2,M_3,M_2,M_2,M_3,M_3,M_3,M_3,M_0,M_0,M_0,M_0,M_0
17,171,7,0,112,0,64,M_1,M_1,M_1,M_2,M_1,M_1,M_2,M_2,M_3,M_2,M_2,M_3,M_3,M_3,M_3,M_0,M_0,M_0,M_0,M_0
17,172,8,0,112,0,64,M_1,M_1,M_1,M_2,M_1,M_1,M_2,M_2,M_3,M_2,M_2,M_3,M_3,M_3,M_3,M_0,M_0,M_0,M_0,M_0
17,173,9,0,112,0,64,M_1,M_1,M_1,M_2,M_1,M_1,M_2,M_2,M_3,M_2,M_2,M_3,M_3,M_3,M_3,M_0,M_0,M_0,M_0,M_0
